galaxy_id,source_file,distance_mpc,r_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,sb_disk_lpc2,sb_bulge_lpc2,v_bar_kms,residual_v2_kms2,quality_flag,data_source,data_mode
NGC6674,NGC6674_rotmod.dat,51.2,2.5,206.0,75.0,0.0,122.77,171.6,669.71,11.84,210.99533857410213,-2083.032899999991,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,7.49,285.0,8.0,0.0,218.15,99.53,282.14,0.0,239.78249185459725,23729.3566,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,12.54,291.0,7.0,0.0,234.07,76.92,106.66,0.0,246.38476271880126,23975.548700000007,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,17.45,274.0,5.0,0.0,221.55,65.21,40.36,0.0,230.94749749672545,21739.253399999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,22.47,266.0,4.0,23.41,205.25,57.46,19.71,0.0,214.4230449368724,24778.7578,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,27.48,255.0,2.0,35.47,190.15,51.96,8.34,0.0,200.287256209675,24910.015,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,32.5,250.0,2.0,42.22,174.2,47.78,3.62,0.0,185.50228246574216,28088.903200000008,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,37.51,242.0,2.0,45.59,160.68,44.48,1.58,0.0,172.84380492224764,28689.0191,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,42.42,237.0,2.0,49.68,149.48,41.82,0.7,0.0,162.976333251181,29607.714799999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,47.44,235.0,2.0,50.91,139.94,39.55,0.3,0.0,154.0754172475285,31485.7658,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,52.45,236.0,2.0,48.66,131.98,37.61,0.13,0.0,145.60572825270302,34494.971900000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,57.47,242.0,2.0,50.7,125.25,35.93,0.06,0.0,139.81780072651694,39014.9826,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,62.48,246.0,2.0,51.01,119.5,34.46,0.03,0.0,134.42381373848906,42446.2383,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,67.4,242.0,4.0,48.35,114.62,33.18,0.01,0.0,128.74928854172362,41987.6207,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6674,NGC6674_rotmod.dat,51.2,72.41,242.0,5.0,44.77,110.24,32.01,0.0,0.0,123.21465253775624,43382.1494,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6789,NGC6789_rotmod.dat,3.52,0.1,13.9,3.84,2.8,7.62,0.0,126.29,0.0,8.118152499183543,127.30560000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6789,NGC6789_rotmod.dat,3.52,0.3,29.9,3.92,7.72,17.26,0.0,62.07,0.0,18.90782906628892,536.5039999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6789,NGC6789_rotmod.dat,3.52,0.51,46.7,4.1,11.07,20.43,0.0,30.5,0.0,23.236389564646224,1640.9602000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6789,NGC6789_rotmod.dat,3.52,0.71,60.4,9.4,11.87,21.37,0.0,16.58,0.0,24.445322660991817,3050.5861999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,0.19,153.0,8.0,0.96,24.4,233.17,1609.94,5052.7,234.4451545671183,-31555.530499999986,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,0.56,130.0,9.0,2.86,62.52,168.53,1346.02,485.78,179.77566826464587,-15419.2909,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,0.94,128.0,3.0,4.5,91.94,137.01,1105.63,4.79,165.06045468251926,-10860.953699999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,1.22,134.0,3.0,5.34,109.48,120.39,984.97,0.11,162.81320001768898,-8552.1381,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,1.59,129.0,4.0,6.46,127.82,105.47,802.43,0.0,165.84210834405116,-10862.604900000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,1.96,131.0,7.0,6.51,138.39,94.99,679.4,0.0,167.97997588998516,-11056.272299999993,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,2.34,138.0,8.0,6.51,151.17,86.94,641.26,0.0,174.5087751375271,-11409.312599999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,2.71,139.0,5.0,6.44,166.55,80.79,529.81,0.0,185.22256935913614,-14986.400199999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,2.99,143.0,3.0,6.38,170.5,76.91,471.62,0.0,187.15261820236447,-14577.1025,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,3.37,146.0,2.0,7.55,177.07,72.44,404.45,0.0,191.46368062899032,-15342.341,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,3.74,154.0,2.0,10.54,180.71,68.77,348.88,0.0,193.64015234449698,-13780.508600000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,4.12,161.0,1.0,12.86,184.13,65.52,319.37,0.0,195.86246935030712,-12441.106899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,4.4,167.0,2.0,13.54,187.91,63.4,300.02,0.0,198.77892166927558,-11624.059699999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,4.77,173.0,2.0,14.41,193.15,60.89,267.87,0.0,203.03241785488345,-11293.162699999993,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,5.15,176.0,4.0,17.51,197.95,58.6,241.97,0.0,207.18292062812512,-11948.762599999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,5.52,178.0,5.0,20.8,204.45,56.6,207.99,0.0,213.15722483650418,-13752.002499999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,5.89,180.0,3.0,23.41,204.89,54.8,141.7,0.0,213.37989642888104,-13130.980199999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,6.17,179.0,4.0,25.15,201.57,53.54,126.19,0.0,210.07027157596573,-12088.519,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,6.55,180.0,5.0,27.66,200.86,51.96,123.94,0.0,209.30756508067262,-11409.656800000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,6.92,181.0,4.0,31.15,201.34,50.55,98.46,0.0,209.91288812266865,-11302.420600000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,7.3,179.0,4.0,34.05,198.33,49.22,72.51,0.0,207.1637029018356,-10875.799800000008,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,7.58,179.0,2.0,34.92,194.96,48.3,60.13,0.0,203.8668634182613,-9520.698000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,7.95,179.0,1.0,35.89,189.92,47.17,49.35,0.0,198.95403338459866,-7541.707399999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,8.33,178.0,1.0,37.34,184.93,46.08,46.41,0.0,194.20799906286044,-6032.746899999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,8.7,177.0,2.0,38.88,182.77,45.09,46.83,0.0,192.2228794914903,-5620.635399999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,9.08,176.0,2.0,39.08,181.24,44.13,41.04,0.0,190.5849965238607,-5346.640899999991,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,9.36,173.0,3.0,38.4,179.87,43.47,35.55,0.0,188.9905230428235,-5788.417800000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,9.73,172.0,2.0,37.72,177.19,42.63,30.1,0.0,186.10860109086843,-5052.411399999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,10.1,172.0,2.0,37.43,174.69,41.85,25.97,0.0,183.4912082362531,-4085.0234999999957,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,10.48,170.0,2.0,37.14,171.99,41.08,22.33,0.0,180.68620893693023,-3747.506100000006,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,10.76,171.0,2.0,36.66,170.15,40.54,19.9,0.0,178.71337303067168,-2697.469700000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,11.13,174.0,2.0,35.89,167.51,39.86,17.13,0.0,175.88778183830735,-660.5118000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,11.51,174.0,2.0,36.08,164.95,39.2,14.62,0.0,173.34044219396694,229.09110000000874,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,11.88,175.0,2.0,36.76,162.35,38.58,12.58,0.0,170.87198863476715,1427.7635000000046,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,12.26,174.0,2.0,37.82,159.81,37.98,10.77,0.0,168.55879953298196,1863.931099999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,12.54,173.0,6.0,38.79,158.0,37.55,9.59,0.0,166.96905881030773,2050.3333999999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,12.91,173.0,6.0,40.14,155.62,37.01,8.27,0.0,164.91981112043513,2730.455900000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,13.29,173.0,8.0,42.08,153.17,36.48,7.06,0.0,162.98026168834065,3366.434300000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,13.66,175.0,9.0,44.01,150.89,35.98,6.08,0.0,161.24277534202886,4625.767400000008,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,14.03,174.0,9.0,45.46,148.68,35.5,5.22,0.0,159.47602954676293,4843.395999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,14.31,171.0,9.0,46.53,147.06,35.16,4.65,0.0,158.20211787457208,4213.089899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,14.69,167.0,8.0,45.94,144.87,34.7,3.99,0.0,155.89063634484273,3587.1094999999987,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,15.06,165.0,7.0,44.59,142.8,34.27,3.42,0.0,153.4748871965704,3670.4589999999916,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,15.44,163.0,8.0,44.01,140.8,33.84,2.94,0.0,151.3494819944885,3662.3342999999986,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,15.72,162.0,8.0,44.2,139.35,33.54,2.61,0.0,149.98997999866523,3747.0059000000037,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,16.09,161.0,9.0,33.85,137.46,33.15,2.25,0.0,145.39599925720103,4781.003399999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,16.47,159.0,10.0,33.85,135.59,32.77,1.93,0.0,143.5421314457884,4676.656500000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,16.84,158.0,10.0,33.85,133.88,32.41,1.65,0.0,141.84528543451842,4843.914999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,17.21,157.0,10.0,33.85,132.2,32.06,1.42,0.0,140.1802628760554,4998.493900000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,17.5,157.0,10.0,33.85,130.89,31.79,1.26,0.0,138.88347165879745,5360.381300000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,17.87,157.0,9.0,33.85,129.3,31.46,1.09,0.0,137.31002913115998,5794.955899999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,18.24,160.0,11.0,33.85,127.8,31.14,0.93,0.0,135.8247477450262,7151.6379000000015,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,18.62,159.0,12.0,33.85,126.3,30.82,0.8,0.0,134.34055567846963,7233.615100000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,18.9,160.0,14.0,33.85,125.2,30.59,0.71,0.0,133.25393277498418,7843.389399999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,19.27,158.0,16.0,33.85,123.92,30.3,0.61,0.0,131.98514651278,7543.921099999996,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,19.65,155.0,18.0,33.85,122.75,30.0,0.52,0.0,130.81813712173096,6911.614999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,20.02,157.0,19.0,33.85,121.08,29.72,0.0,0.0,129.18772116575167,7959.5327,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC6946,NGC6946_rotmod.dat,5.52,20.4,154.0,21.0,33.85,119.5,29.44,0.0,0.0,127.64319840868922,7423.213899999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,2.67,221.0,20.0,-12.02,317.9,136.84,2029.41,0.0,346.30922020645073,-71089.07599999999,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,3.21,237.0,13.0,-12.52,344.05,124.77,1695.43,0.0,366.1894397712747,-77925.70580000003,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,3.74,249.0,8.0,-12.91,365.51,115.63,1209.56,0.0,383.58118449684156,-85133.5251,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,4.27,250.0,5.0,-12.71,368.89,108.22,879.42,0.0,384.6465190275352,-85452.94459999999,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,4.81,253.0,5.0,-11.52,367.77,101.96,718.98,0.0,381.81582588991773,-81774.32489999998,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,5.35,257.0,5.0,-9.56,371.23,96.68,558.39,0.0,383.73184504286326,-81201.12890000001,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,5.88,257.0,5.0,-6.26,365.05,92.22,415.53,0.0,376.5703367234334,-75756.21850000002,negative_component_present,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,6.41,257.0,5.0,4.8,360.1,88.33,334.62,0.0,370.806201269612,-71448.23890000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,7.48,257.0,5.0,12.22,345.54,81.76,196.95,0.0,355.2913137131275,-60182.9176,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,8.55,255.0,5.0,16.59,324.23,76.48,125.71,0.0,333.54086915998766,-46224.51140000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,9.62,248.0,6.0,22.45,311.29,72.1,108.76,0.0,320.31839878470925,-41099.87660000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,10.66,247.0,6.0,28.21,299.93,68.49,79.7,0.0,308.94123891122075,-34435.689099999974,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,11.74,246.0,6.0,33.77,288.64,65.26,68.87,0.0,297.84615172937856,-28196.330099999992,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,12.83,244.0,6.0,38.94,280.42,62.43,55.08,0.0,289.9124090134812,-24513.204899999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,13.91,242.0,4.0,43.31,272.13,59.96,43.42,0.0,282.00300459392275,-20961.694600000017,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,15.0,238.0,3.0,45.59,263.74,57.74,35.37,0.0,273.80858879881765,-18327.14330000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,16.08,236.0,3.0,47.38,256.44,55.77,30.67,0.0,266.6770160700018,-15420.630900000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,17.07,233.0,3.0,49.66,250.86,54.12,27.32,0.0,261.3920993450261,-14036.829599999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,18.15,234.0,3.0,53.93,245.89,52.49,23.83,0.0,257.14886175132096,-11369.537099999987,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,19.24,236.0,3.0,57.71,242.0,50.98,19.98,0.0,253.95551677409964,-8797.404500000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,20.32,237.0,3.0,60.09,237.62,49.61,14.17,0.0,250.0704392766166,-6366.224599999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,21.41,238.0,3.0,61.78,231.06,48.33,9.38,0.0,244.01082127643437,-2897.280899999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,22.49,240.0,3.0,63.67,224.49,47.15,7.57,0.0,238.06039464808086,927.2484999999942,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,23.48,238.0,3.0,64.56,219.56,46.15,6.48,0.0,233.46179494726755,2139.5903000000035,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,24.57,237.0,3.0,62.97,214.35,45.11,5.34,0.0,227.91677318705615,4222.944500000005,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,25.65,236.0,3.0,61.48,209.72,44.15,4.39,0.0,222.9607393690647,5984.508700000006,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,26.74,238.0,3.0,60.79,205.21,43.24,3.53,0.0,218.34895419946486,8967.734199999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,27.82,239.0,3.0,59.4,200.95,42.4,2.83,0.0,213.79200756810343,11413.977500000008,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,28.91,239.0,3.0,57.31,196.85,41.59,2.28,0.0,209.1986775770822,13356.9133,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,29.89,241.0,4.0,55.13,193.34,40.9,1.87,0.0,205.16452544238734,15988.517499999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,30.98,236.0,4.0,52.84,189.65,40.18,1.51,0.0,200.93188024800844,15322.379499999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,32.06,236.0,5.0,51.55,186.2,39.49,1.22,0.0,197.19863741922762,16808.697399999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,33.15,239.0,5.0,51.35,182.89,38.84,0.98,0.0,193.8920323272723,19526.879799999995,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,34.23,237.0,5.0,50.86,179.88,38.22,0.79,0.0,190.79916771306944,19764.677600000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,35.32,241.0,7.0,49.27,177.27,37.63,0.0,0.0,187.79830324047128,22812.79729999999,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7331,NGC7331_rotmod.dat,14.7,36.31,238.0,9.0,47.97,173.78,37.11,0.0,0.0,184.05912473985092,22766.238600000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.11,9.1,8.5,0.65,27.23,0.0,1208.98,0.0,27.237756882680337,-659.0854000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.14,17.6,7.4,0.65,29.91,0.0,1005.64,0.0,29.917062021528785,-585.2706000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.17,19.3,7.4,0.65,32.32,0.0,927.7,0.0,32.32653553970793,-672.5149000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.21,24.8,6.4,0.65,35.62,0.0,855.59,0.0,35.62593016329538,-654.1668999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.24,30.0,7.2,0.74,37.98,0.0,779.54,0.0,37.98720837334589,-543.0279999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.28,35.0,7.3,0.9,40.67,0.0,719.48,0.0,40.67995698129486,-429.8589000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.32,38.3,7.6,1.05,43.2,0.0,673.21,0.0,43.212758532637096,-400.4525000000003,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.35,42.7,8.8,1.21,45.04,0.0,639.89,0.0,45.056250398807045,-206.7756999999997,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.39,47.0,5.3,1.36,47.33,0.0,592.88,0.0,47.3495353725884,-32.97850000000017,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.42,49.8,5.6,1.52,48.89,0.0,570.71,0.0,48.91362284681028,87.49749999999904,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.46,52.2,6.2,1.67,51.0,0.0,547.08,0.0,51.02733483144108,121.05110000000013,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.49,53.4,6.3,1.83,52.6,0.0,532.24,0.0,52.63182402311362,81.45109999999977,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.53,54.6,5.9,1.99,54.8,0.0,510.29,0.0,54.83612039522854,-25.84009999999944,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.56,55.5,6.9,2.12,56.23,0.0,470.53,0.0,56.269950239892694,-86.05729999999994,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.6,55.9,7.5,2.23,57.57,0.0,435.19,0.0,57.61317384071112,-194.46780000000035,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.63,58.3,7.4,2.35,58.53,0.0,427.73,0.0,58.57715766405878,-32.39340000000038,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.66,59.3,6.3,2.47,59.59,0.0,418.4,0.0,59.64116866728887,-40.57900000000018,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.7,59.5,6.7,2.59,61.08,0.0,407.7,0.0,61.13488774832256,-197.22450000000026,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,0.87,59.1,5.1,3.18,66.09,0.0,332.63,0.0,66.16646053704248,-885.1905000000002,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,1.05,62.6,5.5,3.96,69.65,0.0,278.38,0.0,69.76248347070222,-948.0441000000001,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,1.22,65.6,4.8,5.5,72.34,0.0,246.3,0.0,72.54878083055566,-959.9656000000004,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,1.4,70.7,4.6,7.05,75.45,0.0,231.32,0.0,75.77865794536085,-743.915,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,1.57,73.9,4.0,8.58,78.94,0.0,213.33,0.0,79.40491168687237,-843.9299999999985,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,1.75,78.5,4.2,10.09,82.71,0.0,201.89,0.0,83.32317924803397,-780.5021999999981,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,1.92,82.4,4.6,11.55,87.55,0.0,189.35,0.0,88.30857829225879,-1008.6449999999986,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,2.1,87.1,4.9,13.06,92.38,0.0,166.62,0.0,93.2985959165517,-1118.2179999999998,ok,SPARC_Lelli2016,observational_raw_ingestion
NGC7793,NGC7793_rotmod.dat,3.61,2.27,89.6,5.4,14.78,95.96,0.0,136.43,0.0,97.09155473057375,-1398.6099999999979,ok,SPARC_Lelli2016,observational_raw_ingestion
